(MATH 100, LEC 2, TR, 12:30PM, 1:45PM, Kinza Mumtaz)
(MATH 101, LEC 1, TR, 2:00PM, 3:15PM, Waqas Ali Azhar)
(MATH 101, LEC 2, TR, 4:00PM, 5:15PM, Waqas Ali Azhar)
(MATH 101, LEC 3, MW, 8:00AM, 9:15AM, Haniya Azam)
(MATH 101, LEC 4, TR, 9:30AM, 10:45AM, Amer Rasheed)
(MATH 101, LEC 5, TR, 8:00AM, 9:15AM, Asgher Ali)
(MATH 101, LEC 6, MW, 5:00PM, 6:15PM, Aftab Ali)
(MATH 101H, LEC 1, MW, 8:00AM, 9:15AM, Adnan Khan)
(MATH 102, LEC 1, TR, 8:00AM, 9:15AM, Masood Hussain Shah)
(MATH 102, LEC 2, TR, 3:00PM, 4:15PM, Masood Hussain Shah)
(MATH 120, LEC 1, TR, 8:00AM, 9:15AM, Imran Naeem)
(MATH 120, LEC 2, MW, 8:00AM, 9:15AM, Imran Naeem)
(MATH 204, LEC 1, MW, 12:00PM, 1:15PM, Shaheen Nazir)
(MATH 210, LEC 1, MW, 1:30PM, 2:45PM, Ali Ashher Zaidi)
(MATH 222, LEC 1, MW, 3:00PM, 4:15PM, Haniya Azam)
(MATH 230, LEC 1, TR, 4:30PM, 5:45PM, Sultan Sial)
(MATH 300, LEC 1, TR, 9:30AM, 10:45AM, Sultan Sial)
(MATH 309, LEC 1, MW, 10:00AM, 11:15AM, Shaheen Nazir)
(MATH 341, LEC 1, MW, 8:00AM, 9:15AM, Kamran Rashid)
(MATH 4013, LEC 1, TR, 8:00AM, 9:15AM, Waqas Ali Azhar)
(MATH 4102, LEC 1, MW, 12:00PM, 1:15PM, Adnan Khan)
(MATH 521, LEC 1, TR, 5:00PM, 6:15PM, Imran Anwar)
(MBA 5041, LEC 1, TR, 8:30AM, 10:25AM, Ehsan Ul Haque)
(MBA 5041, LEC 2, MW, 11:05AM, 1:00PM, Ehsan Ul Haque)
(MBA 5051, LEC 1, MW, 8:30AM, 10:25AM, Arif Nazir Butt)
(MBA 5051, LEC 2, TR, 2:35PM, 4:30PM, Arif Nazir Butt)
(MBA 5091, LEC 1, MW, 5:00PM, 6:55PM, Anjum Fayyaz)
(MBA 5091, LEC 2, MW, 2:35PM, 4:30PM, Anjum Fayyaz)
(MBA 5201A, LEC 1, TR, 2:35PM, 4:30PM, Omair Haroon)
(MBA 5201A, LEC 2, MW, 8:30AM, 10:25AM, Omair Haroon)
(MBA 5201B, LEC 1, TR, 11:05AM, 1:00PM, Omair Haroon)
(MBA 5201B, LEC 2, TR, 5:00PM, 6:55PM, Omair Haroon)
(MBA 5301, LEC 1, TR, 2:35PM, 4:30PM, Fazal Jawad Seyyed)
(MBA 5301, LEC 2, TR, 5:00PM, 6:55PM, Fazal Jawad Seyyed)
(MBA 5701, LEC 1, MW, 2:35PM, 4:30PM, Jamshed Hasan Khan)
(MBA 5701, LEC 2, TR, 11:05AM, 1:00PM, Jamshed Hasan Khan)
(MBA 5901, LEC 1, F, 8:00AM, 2:00PM, nan)
(MBA 5901, LEC 2, F, 2:00PM, 8:00PM, TBA)
(MBA 6025, LEC 1, MW, 8:30AM, 10:00AM, Syed Aun Raza Rizvi)
(MBA 6030, LEC 1, TR, 5:15PM, 6:45PM, Salman Khan)
(MBA 6038A, LEC 1, TR, 10:30AM, 12:00PM, Ussama Yaqub)
(MBA 6039, LEC 1, MW, 8:30AM, 10:00AM, Khawaja  Zain ul Abdin)
(MBA 6039, LEC 2, TR, 12:30PM, 2:00PM, Khawaja  Zain ul Abdin)
(MBA 6040, LEC 1, MW, 5:15PM, 6:45PM, Qaiser Raza Sheikh)
(MBA 6041A, LEC 1, MW, 3:00PM, 4:30PM, nan)
(MBA 6043A, LEC 1, MW, 10:30AM, 12:00PM, nan)
(MBA 6043A, LEC 2, MW, 3:00PM, 4:30PM, nan)
(MBA 6045, LEC 1, TR, 8:30AM, 10:00AM, Moeen Naseer Butt)
(MBA 6045, LEC 2, MW, 7:00PM, 8:30PM, Moeen Naseer Butt)
(MBA 6048, LEC 1, TR, 3:00PM, 4:30PM, nan)
(MBA 6048, LEC 2, TR, 10:30AM, 12:00PM, nan)
(MBA 6052, LEC 1, MW, 12:30PM, 2:00PM, nan)
(MBA 6060, LEC 1, TR, 8:30AM, 10:00AM, Ayesha Masood)
(MBA 6061, LEC 1, TR, 10:30AM, 12:00PM, Muhammad Azfar Nisar)
(MBA 6061, LEC 2, MW, 8:30AM, 10:00AM, Muhammad Azfar Nisar)
(MBA 6064, LEC 1, MW, 5:15PM, 6:45PM, nan)
(MBA 6165, LEC 1, MW, 7:00PM, 8:30PM, Ummad Mazhar)
(MBA 6168, LEC 1, MW, 12:30PM, 2:00PM, Hassan Rauf)
(MBA 6183, LEC 1, MW, 10:30AM, 12:00PM, Muhammad Umar Zafar)
(MBA 6211, LEC 1, TR, 5:15PM, 6:45PM, TBA)
(MBA 6311, LEC 1, TR, 7:00PM, 8:30PM, Samir Ahmed)
(MBA 6316, LEC 1, TR, 12:30PM, 2:00PM, Samir Ahmed)
(MBA 6324A, LEC 1, TR, 3:00PM, 4:30PM, Ehsan Ul Haque)
(MECO 111, LEC 1, MW, 1:30PM, 2:45PM, Sameen Zafar)
(MECO 111, LEC 2, MW, 3:30PM, 4:45PM, Sameen Zafar)
(MECO 111, LEC 3, TR, 9:30AM, 10:45AM, Ummad Mazhar)
(MECO 111, LEC 4, TR, 11:00AM, 12:15PM, Ummad Mazhar)
(MECO 111, LEC 5, TR, 2:00PM, 3:15PM, Syed Zahid Ali)
(MECO 111, LEC 6, TR, 3:30PM, 4:45PM, Syed Zahid Ali)
(MECO 2201, LEC 1, MFSU, 8:00AM, 10:00AM, Syed Zahid Ali)
(MECO 2201, LEC 2, MFSU, 11:00AM, 1:00PM, TBA)
(MECO 5201, LEC 1, FSU, 5:30PM, 7:35PM, nan)
(MECO 5201, LEC 2, FSU, 5:30PM, 7:35PM, nan)
(MECO 5201, LEC 3, FSU, 8:30AM, 10:35AM, TBA)
(MECO 5201, LEC 4, FSU, 11:00AM, 1:05PM, TBA)
(MECO 7301, LEC 1, F, 2:30PM, 5:30PM, TBA)
(MGMT 142, LEC 1, MW, 3:30PM, 4:45PM, TBA)
(MGMT 142, LEC 2, MW, 9:30AM, 10:45AM, TBA)
(MGMT 142, LEC 3, MW, 9:30AM, 10:45AM, Mohsin Bashir)
(MGMT 142, LEC 4, TR, 2:00PM, 3:15PM, nan)
(MGMT 142, LEC 5, MW, 11:00AM, 12:15PM, nan)
(MGMT 142, LEC 6, MW, 9:30AM, 10:45AM, nan)
(MGMT 212, LEC 1, MW, 5:00PM, 6:15PM, TBA)
(MGMT 212, LEC 2, TR, 11:00AM, 12:15PM, TBA)
(MGMT 212, LEC 3, TR, 12:30PM, 1:45PM, Shezeen Salim Hemani)
(MGMT 212, LEC 4, MW, 9:30AM, 10:45AM, Anjum Fayyaz)
(MGMT 212, LEC 5, MW, 11:00AM, 12:15PM, Anjum Fayyaz)
(MGMT 242, LEC 1, TR, 5:00PM, 6:15PM, Razi Allah Lone)
(MGMT 242, LEC 4, FSU, 5:30PM, 7:35PM, TBA)
(ORSC 201, LEC 1, MW, 2:00PM, 3:15PM, TBA)
(ORSC 201, LEC 2, TR, 11:00AM, 12:15PM, Ghulam Ali Arain)
(ORSC 201, LEC 3, TR, 12:30PM, 1:45PM, Ghulam Ali Arain)
(ORSC 201, LEC 4, TR, 8:00AM, 9:15AM, Faiza Ali)
(ORSC 7302, LEC 1, T, 8:00AM, 11:00AM, TBA)
(ORSC 8402, LEC 1, W, 3:00PM, 6:00PM, TBA)
(PHIL 102, LEC 1, TR, 4:00PM, 5:50PM, Amber Riaz)
(PHIL 132, LEC 1, MW, 8:00AM, 9:50AM, TBA)
(PHIL 203, LEC 1, MW, 2:00PM, 3:50PM, Syed Sikander Gilani)
(PHIL 204, LEC 1, TR, 11:30AM, 1:20PM, Syed Sikander Gilani)
(PHIL 331, LEC 1, MW, 12:00PM, 1:50PM, Amber Riaz)
(PHY 101, LEC 1, MW, 4:00PM, 5:50PM, Adam Zaman Chaudhry)
(PHY 101, LEC 2, TR, 4:00PM, 5:50PM, Adam Zaman Chaudhry)
(PHY 204, LEC 1, TR, 11:00AM, 12:15PM, Rizwan Khalid)
(PHY 212, LEC 1, MW, 10:00AM, 11:15AM, Syed Moeez Hassan)
(PHY 300, LAB 1, F, 8:00AM, 4:50PM, nan)
(PHY 301, LEC 1, MW, 11:30AM, 12:45PM, Tajdar Mufti)
(PHY 313, LEC 1, TR, 9:30AM, 11:20AM, Muhammad Faryad)
(PHY 404, LEC 1, MW, 1:00PM, 2:15PM, Syed Moeez Hassan)
(PHY 501, LEC 1, TR, 4:30PM, 5:45PM, Rizwan Khalid)
(PHY 517, LEC 1, TR, 1:30PM, 2:45PM, Muhammad Shahbaz)
(PHY 538, LEC 1, TR, 3:00PM, 4:15PM, Muhammad Shahbaz)
(PHY 603, LEC 1, TR, 11:30AM, 12:45PM, Muhammad Faryad)
(POL 100, LEC 1, TR, 2:00PM, 3:50PM, Rida Ashfaq)
(POL 100, LEC 2, TR, 10:00AM, 11:50AM, Syed Rashid Munir)
(POL 131, LEC 1, MW, 10:00AM, 11:50AM, Farhat Haq)
(POL 203, LEC 1, MW, 4:00PM, 5:50PM, Taimur Rahman)
(POL 220, LEC 1, MW, 8:00AM, 9:50AM, Rasul Bakhsh Rais)
(POL 221, LEC 1, MW, 10:00AM, 11:50AM, Ahmad Yunus Samad)
(POL 225, LEC 1, MW, 2:00PM, 3:50PM, Farhat Haq)
(POL 229, LEC 1, TR, 10:00AM, 11:50AM, Rida Ashfaq)
(POL 2313, LEC 1, TR, 2:00PM, 3:50PM, nan)
(POL 3113, LEC 1, MW, 12:00PM, 1:50PM, Rasul Bakhsh Rais)
(POL 3202, LEC 1, MW, 2:00PM, 3:50PM, nan)
(POL 328, LEC 1, MW, 2:00PM, 3:50PM, Ahmad Yunus Samad)
(POL 363, LEC 1, MW, 10:00AM, 11:50AM, Asma ul-Husna Faiz)
(POL 433, LEC 1, TR, 10:00AM, 11:50AM, Shahid Malik)
(POL 445, LEC 1, TR, 4:00PM, 5:50PM, Taimur Rahman)
(POL 463, LEC 1, MW, 2:00PM, 3:50PM, Mohammad Waseem)
(PSY 100, LEC 1, MW, 9:00AM, 10:50AM, Yasser Hashmi)
(PSY 100, LEC 2, TR, 12:00PM, 1:50PM, Natasha Sohail Barlas)
(PSY 204, LEC 1, TR, 4:30PM, 6:20PM, Yasser Hashmi)
(PSY 212, LEC 1, MW, 2:00PM, 3:50PM, Imran Rashid)
(PSY 300, LEC 1, TR, 2:00PM, 3:50PM, Imran Rashid)
(PSY 306, LEC 1, MW, 12:00PM, 1:50PM, nan)
(PSY 321, LEC 1, TR, 2:30PM, 4:20PM, Natasha Sohail Barlas)
(REL 211, LEC 1, MW, 10:00AM, 11:50AM, Irfan Moeen Khan)
(REL 214, LEC 1, TR, 2:00PM, 3:50PM, Baqar Hassan Syed)
(REL 224, LEC 1, TR, 10:00AM, 11:50AM, Asif Iftikhar)
(REL 315, LEC 1, MW, 2:00PM, 3:50PM, nan)
(REL 362, SEM 1, F, 9:00AM, 12:50PM, Aurangzeb Haneef)
(SCRM 6401, LEC 1, FSU, 3:00PM, 5:05PM, TBA)
(SOC 100, LEC 1, MW, 2:00PM, 3:50PM, Amen Jaffer)
(SOC 100, LEC 2, MW, 4:00PM, 5:50PM, Umair Rasheed)
(SOC 2313, LEC 1, MW, 8:00AM, 9:50AM, Umair Rasheed)
(SOC 265, LEC 1, TR, 12:00PM, 1:50PM, Nida Yasmeen Kirmani)
(SOC 310, LEC 1, TR, 8:00AM, 9:50AM, Basit Bilal Koshul)
(SOC 320, LEC 1, MW, 11:00AM, 12:50PM, Maryam Ibrahim)
(SS 100, LEC 1, MW, 4:00PM, 5:50PM, TBA)
(SS 100, LEC 2, MW, 2:00PM, 3:50PM, TBA)
(SS 100, LEC 3, TR, 3:30PM, 5:20PM, TBA)
(SS 100, LEC 4, MW, 11:00AM, 12:50PM, TBA)
(SS 100, LEC 5, TR, 8:00AM, 9:50AM, TBA)
(SS 100, LEC 6, TR, 10:00AM, 11:50AM, TBA)
(SS 100, LEC 7, TR, 9:30AM, 11:20AM, TBA)
(SS 100, LEC 8, MW, 1:00PM, 2:50PM, TBA)
(SS 100, LEC 9, TR, 11:30AM, 1:20PM, TBA)
(SS 100, LEC 10, MW, 11:00AM, 12:50PM, TBA)
(SS 100, LEC 11, MW, 12:00PM, 1:50PM, TBA)
(SS 100, LEC 12, MW, 8:00AM, 9:50AM, TBA)
(SS 100, LEC 13, MW, 9:00AM, 10:50AM, TBA)
(SS 100, LEC 14, TR, 3:30PM, 5:20PM, TBA)
(SS 100, LEC 15, MW, 3:00PM, 4:50PM, TBA)
(SS 100, LEC 16, TR, 4:00PM, 5:50PM, TBA)
(SS 100, LEC 17, MW, 1:00PM, 2:50PM, TBA)
(SS 100, LEC 18, TR, 9:00AM, 10:50AM, TBA)
(SS 100, LEC 19, MW, 3:00PM, 4:50PM, TBA)
(SS 100, LEC 20, TR, 1:30PM, 3:20PM, TBA)
(SS 100, LEC 21, TR, 1:00PM, 2:50PM, TBA)
(SS 100, LEC 22, TR, 2:00PM, 3:50PM, TBA)
(SS 100, LEC 23, TR, 12:00PM, 1:50PM, TBA)
(SS 100, LEC 24, TR, 11:00AM, 12:50PM, TBA)
(SS 100, LEC 25, MW, 10:00AM, 11:50AM, TBA)
(SS 100A, LEC 1, MW, 1:00PM, 1:50PM, TBA)
(SS 100A, LEC 2, TR, 1:00PM, 1:50PM, TBA)
(SS 100A, LEC 3, MW, 9:00AM, 9:50AM, TBA)
(SS 100A, LEC 4, TR, 8:00AM, 8:50AM, TBA)
(SS 100A, LEC 5, TR, 11:00AM, 11:50AM, TBA)
(SS 101, LEC 1, F, 2:00PM, 3:50PM, Baqar Hassan Syed)
(SS 101, LEC 2, F, 8:00AM, 9:50AM, Asif Iftikhar)
(SS 101, LEC 3, F, 11:00AM, 12:50PM, Essam Fahim)
(SS 101, LEC 4, R, 12:00PM, 1:50PM, Essam Fahim)
(SS 101, LEC 5, F, 4:00PM, 5:50PM, Aurangzeb Haneef)
(SS 102, LEC 1, F, 4:00PM, 5:50PM, TBA)
(SS 102, LEC 2, F, 2:00PM, 3:50PM, TBA)
(SS 102, LEC 3, W, 4:00PM, 5:50PM, TBA)
(SS 102, LEC 4, M, 12:00PM, 1:50PM, TBA)
(SS 102, LEC 5, M, 4:00PM, 5:50PM, TBA)
(SS 102, LEC 6, F, 8:00AM, 9:50AM, TBA)
(SS 102, LEC 7, F, 11:00AM, 12:50PM, TBA)
(SS 102, LEC 8, T, 12:00PM, 1:50PM, TBA)
(SS 1302, LEC 1, TR, 11:00AM, 12:50PM, Sadaf Habib)
(SS 172, LEC 1, MW, 8:00AM, 9:50AM, TBA)
(SS 187, LEC 1, TR, 8:00AM, 9:50AM, Muhammad Ghazi Abid)
(SS 187, LEC 2, TR, 10:00AM, 11:50AM, Muhammad Saad Imtiaz)
(SS 233, LEC 1, TR, 10:00AM, 11:50AM, Syed Javed Nazir)
(SS 3302, LEC 1, MW, 4:00PM, 5:50PM, Aamna Khalid)
(SWR 102, PRT 1, TR, 10:00AM, 11:15AM, Amir Hussain)
(SWR 102, PRT 2, MW, 10:00AM, 11:15AM, Khalida Bashir)
(SWR 102, PRT 3, TR, 2:00PM, 3:15PM, Rashid Ahmad)
(SWR 102, PRT 4, MW, 2:00PM, 3:15PM, Kausar Farooq)
(SWR 102, PRT 5, TR, 12:00PM, 1:15PM, Khalida Bashir)
(SWR 102, PRT 6, MW, 12:00PM, 1:15PM, Amir Hussain)
(SWR 102, PRT 7, TR, 4:00PM, 5:15PM, Kausar Farooq)
(SWR 102, PRT 8, MW, 4:00PM, 5:15PM, Rashid Ahmad)
(SWR 103, PRT 1, MW, 10:00AM, 11:15AM, nan)
(SWR 103, PRT 2, TR, 10:00AM, 11:15AM, nan)
(SWR 103, PRT 3, MW, 11:30AM, 12:45PM, Mudassar Naseer)
(SWR 103, PRT 4, TR, 11:30AM, 12:45PM, Mudassar Naseer)
(SWR 103, PRT 5, MW, 4:00PM, 5:15PM, Muhammad Shakeel)
(SWR 103, PRT 6, TR, 4:00PM, 5:15PM, Muhammad Shakeel)
(SWR 103, PRT 7, MW, 10:00AM, 11:15AM, Kanwal Yousaf)
(SWR 103, PRT 8, TR, 10:00AM, 11:15AM, Kanwal Yousaf)
(SWR 103, PRT 9, MW, 11:30AM, 12:45PM, Aruba Naz)
(SWR 103, PRT 10, TR, 11:30AM, 12:45PM, Aruba Naz)
(SWR 103, PRT 11, MW, 4:00PM, 5:15PM, Shabana Kausar)
(SWR 103, PRT 12, TR, 4:00PM, 5:15PM, Shabana Kausar)
(SWR 104, PRT 1, MW, 3:30PM, 4:45PM, Mohsin Riaz)
(SWR 104, PRT 2, MW, 5:00PM, 6:15PM, Mohsin Riaz)
(SWR 104, PRT 3, TR, 3:30PM, 4:45PM, Mohsin Riaz)
(SWR 104, PRT 4, TR, 5:00PM, 6:15PM, Mohsin Riaz)
(SWR 105, PRT 1, MW, 3:30PM, 4:45PM, Babar Asad Khan)
(SWR 105, PRT 2, MW, 5:00PM, 6:15PM, Babar Asad Khan)
(SWR 105, PRT 3, TR, 3:30PM, 4:45PM, Babar Asad Khan)
(SWR 105, PRT 4, TR, 5:00PM, 6:15PM, Babar Asad Khan)
